X,Y,OBJECTID,FORMULARIO,CODIGO_ACCIDENTE,FECHA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,GRAVEDAD,CLASE_ACC,LOCALIDAD
-74.11389201,4.63803630200005,355108,A001136091,10514304,2020/03/18 00:00:00+00,2020,CON HERIDOS,ATROPELLO,PUENTE ARANDA
-74.095408123,4.74058941200008,355109,A001135367,10514306,2020/04/02 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.066847444,4.64396141400005,355110,A001136129,10514307,2020/03/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.057571179,4.68661015100002,355111,A001127815,10514308,2020/04/01 00:00:00+00,2020,CON MUERTOS,VOLCAMIENTO,CHAPINERO
-74.154996167,4.57577571300004,355112,A001136363,10514309,2020/03/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.036666333,4.73497840100003,355113,A001127733,10514288,2020/04/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.193651776,4.62170565200006,355114,A001136451,10514289,2020/03/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.1379405019999,4.57504848700006,355115,A001134818,10514294,2020/03/18 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.116728211,4.68629876900008,355116,A001128023,10514295,2020/04/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.074871827,4.61858599100003,355117,A001135679,10514296,2020/03/18 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.093032324,4.73550635300006,355118,A001136299,10514313,2020/04/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.0789979529999,4.68405917100006,355119,A001127702,10514314,2020/03/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.097031847,4.74492422000003,355120,A001127818,10514316,2020/03/27 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.042008605,4.68834778400003,355121,A001127924,10514317,2020/03/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.0981644779999,4.56744839300006,355122,A001127722,10514321,2020/03/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.127992924,4.61218800200004,355123,A001136342,10514287,2020/03/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.143127685,4.54701880900006,355124,A001136605,10514285,2020/04/02 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.040560386,4.74288778900006,355125,A001128022,10514293,2020/04/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.102631559,4.75015263500006,355126,A001136571,10514334,2020/04/04 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.075495189,4.62732730100004,355127,A001127860,10514339,2020/04/05 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,TEUSAQUILLO
-74.051830712,4.66807193100004,355128,A001127761,10514348,2020/03/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.089529149,4.69573941700003,355129,A001127614,10514349,2020/03/19 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.114013329,4.55370809500005,355130,A001127798,10514351,2020/03/24 00:00:00+00,2020,CON HERIDOS,ATROPELLO,RAFAEL URIBE URIBE
-74.0349463329999,4.68848956800002,355131,A001128071,10514352,2020/04/05 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.1811327409999,4.63060696100007,355132,A001127853,10514353,2020/03/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.108605558,4.55289929200006,355133,A001136131,10514359,2020/03/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.048495305,4.67290693700005,355134,A001127675,10514361,2020/03/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.039808375,4.74959626500004,355135,A001127888,10514367,2020/03/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.058780554,4.66599096400006,355136,A001127987,10514368,2020/03/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.151013438,4.59561117300007,355137,A001136171,10514804,2020/04/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.140572058,4.65510310200006,355138,A001127849,10514817,2020/04/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1074818229999,4.69289206600007,355139,A001128114,10514831,2020/04/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.126489211,4.56757263500003,355140,A001130357,10514835,2020/04/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.082838527,4.75674586300005,355141,A001128175,10514671,2020/04/19 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.061379362,4.66170465800008,355142,A001136625,10514677,2020/03/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.140979092,4.65508305800006,355143,A001128197,10514678,2020/04/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.124882524,4.62941622900007,355144,A001127784,10514609,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0925758609999,4.76077690200003,355145,A001133330,10514619,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.148136505,4.66671733900006,355146,A001136454,10514688,2020/03/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.142893806,4.65310356900005,355147,A001128049,10514693,2020/04/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.071287314,4.70658555400007,355148,A001136139,10514753,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.068379432,4.73065243700006,355149,A001136226,10514754,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.105460665,4.67290600300004,355150,A001136391,10514755,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.061681015,4.61599487400002,355151,A001136584,10514758,2020/03/18 00:00:00+00,2020,CON HERIDOS,CHOQUE,SANTA FE
-74.1711273989999,4.63707431500006,355152,A001127571,10514760,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1622504009999,4.59643058700004,355153,A001127690,10514762,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.1490159369999,4.63212525400007,355154,A001127707,10514720,2020/03/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.164364115,4.61812452500004,355155,A001135880,10514771,2020/04/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.102041818,4.55160424700006,355156,A001135020,10514772,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.157479238,4.58043509600003,355157,A001136604,10514784,2020/03/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.093753282,4.58667435700005,355158,A001127758,10514480,2020/04/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.13870237,4.56234801900007,355159,A001127911,10514481,2020/04/14 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.1180337059999,4.52227243900006,355160,A001128066,10514489,2020/04/12 00:00:00+00,2020,CON MUERTOS,CHOQUE,USME
-74.161763015,4.59650894700007,355161,A001136306,10514844,2020/04/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.122220828,4.62916435600005,355162,A001127802,10514856,2020/04/23 00:00:00+00,2020,CON MUERTOS,CHOQUE,PUENTE ARANDA
-74.0964095529999,4.57728052500005,355163,A001136644,10514875,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
-74.046525074,4.66459269500007,355164,A001127704,10514879,2020/03/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.128342789,4.57462796300007,355165,A001127772,10514883,2020/03/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.124682804,4.64676073400005,355166,A001127595,10514886,2020/03/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1141044089999,4.61496833400003,355167,A001127628,10514893,2020/04/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.12092087,4.54423156700005,355168,A001136145,10514509,2020/04/13 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.110911803,4.64448242000003,355169,A001127950,10514519,2020/04/18 00:00:00+00,2020,CON HERIDOS,ATROPELLO,PUENTE ARANDA
-74.1318734559999,4.64511560300002,355170,A001127895,10514520,2020/04/15 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.072791894,4.58403869000006,355171,A001136701,10514521,2020/04/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,SANTA FE
-74.178908808,4.62418152800007,355172,A001127899,10514524,2020/04/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.137565506,4.63430158500006,355173,A001128038,10514525,2020/04/17 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.120925851,4.54436775100004,355174,A001128106,10514532,2020/04/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.137005102,4.54903526400005,355175,A001127832,10514479,2020/04/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.0880233949999,4.61903346000003,355176,A001127918,10514484,2020/04/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.062178334,4.65321895500006,355182,A001130711,10508529,2020/01/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.137065132,4.71341577500004,355183,A001134089,10511591,2020/02/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.095824695,4.68233058200002,355185,A001134631,10512873,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.0621254,4.65319029200003,355186,A001133051,10510810,2020/02/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.137521336,4.63133203100006,355192,A001127785,10514272,2020/03/01 00:00:00+00,2020,CON MUERTOS,ATROPELLO,KENNEDY
-74.082450633,4.60019674500006,355203,A001134077,10513372,2020/03/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.0620550959999,4.65314709000006,355204,A001127970,10514815,2020/04/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.14333427,4.59057836900007,355205,A001127720,10514823,2020/04/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.1668425139999,4.57855614000005,355207,A001136191,10514657,2020/03/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.107440453,4.71610623200007,355209,A001127618,10514662,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.123577857,4.72433853300004,355210,A001133334,10514664,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.165689524,4.62603210800006,355211,A001136690,10514666,2020/04/20 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.100598487,4.50924288700003,355216,A001136509,10514610,2020/03/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.1434724119999,4.71056232000007,355218,A001135932,10514710,2020/04/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.1643650779999,4.59605067200005,355219,A001127897,10514768,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.1254175779999,4.65087412900004,355224,A001128274,10515005,2020/04/22 00:00:00+00,2020,SOLO DANOS,VOLCAMIENTO,FONTIBON
-74.096969789,4.72193066300002,355225,A001128176,10515051,2020/04/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.061560677,4.66642431500003,355226,A001130413,10515054,2020/04/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.09885865,4.57122964800004,355240,A001136505,10513890,2020/03/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.108199863,4.56356387700004,355254,A001133663,10511542,2020/02/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.158070983,4.63917955400007,355258,A001127627,10515043,2020/04/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.157253146,4.63987134100006,355259,A001127629,10515044,2020/04/25 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.1819818659999,4.59680293600007,355299,A001129880,10507585,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.042209773,4.72376342200005,355300,A001129033,10507587,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1314518999999,4.68976792900003,355301,A001055565,10507588,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.118636123,4.60730339400004,355310,A001130244,10507629,2020/01/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.0335712689999,4.69657002500003,355311,A001130324,10507957,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.052040211,4.68608391200007,355312,A001130760,10507969,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.100542022,4.60344227000007,355313,A001129322,10507970,2020/01/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.083881974,4.58863115200006,355314,A001129450,10507973,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.07940404,4.60902280300007,355315,A001129767,10507975,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.1290808109999,4.63261549300006,355316,A001130528,10507977,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0991922439999,4.68674380300007,355317,A001129537,10508088,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.0357671209999,4.68521215100003,355318,A001060279,10508003,2020/01/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.079037081,4.63970089100008,355319,A001129558,10508005,2020/01/10 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,TEUSAQUILLO
-74.0774466949999,4.65907242900005,355320,A001130781,10508007,2020/01/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.132730275,4.58564567100007,355321,A001127443,10508008,2020/01/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.14571954,4.54410192000006,355322,A001127415,10508014,2020/01/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.139155311,4.55429807800004,355323,A001130348,10508023,2020/01/11 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.120220035,4.74748932200004,355324,A001130339,10508038,2020/01/10 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.2094103859999,4.61018790600002,355325,A001130577,10508043,2020/01/10 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.09243935,4.60410106200004,355326,A001130424,10508044,2020/01/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.091237292,4.55433711400002,355327,A001128947,10508045,2020/01/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.1552719589999,4.63073962000004,355328,A001130296,10507506,2020/01/04 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.110008851,4.58434416200004,355339,A001130162,10507631,2020/01/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.07754023,4.60710164900007,355340,A001130012,10507632,2020/01/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.153712787,4.59645163200003,355341,A001131761,10509615,2020/01/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.175646034,4.59700690800003,355351,A001129092,10507519,2020/01/06 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.1830148129999,4.59653033900003,355355,A001130719,10509065,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.080480834,4.68260991900007,355376,A001133186,10511043,2020/02/13 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.175335192,4.59688565400006,355380,A001132482,10509993,2020/02/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.169526538,4.59587955300003,355381,A001131850,10510659,2020/02/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.1199301029999,4.67876382100008,355382,A001133065,10510686,2020/02/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.097350943,4.68415285500004,355383,A001132832,10510718,2020/02/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.059126427,4.71285828600003,355384,A001134733,10512732,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.077486469,4.62771890300007,355385,A001135067,10512737,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.062993163,4.63945860700005,355386,A001134952,10512750,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.0489452149999,4.73874518100007,355387,A001135387,10512765,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0404903739999,4.77273106800004,355388,A001134498,10512775,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0431409409999,4.69861286700007,355389,A001134068,10512779,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.051341919,4.67794710900006,355390,A001134950,10512762,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.061039149,4.64406179300005,355391,A001134429,10512766,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.058623532,4.66253503000007,355392,A001134598,10512768,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.15028361,4.58869708800006,355393,A001135529,10512782,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.154053059,4.63236137300004,355394,A001134222,10512793,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.059544309,4.67210206600004,355395,A001135170,10512635,2020/02/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.042273237,4.74324472700005,355396,A001134851,10512634,2020/02/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.06048025,4.75669107800007,355397,A001135193,10512648,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.2022941929999,4.64070643000002,355398,A001135218,10512655,2020/03/03 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.10771735,4.58072398600007,355399,A001135333,10512665,2020/03/02 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.070954238,4.76210344800006,355400,A001135104,10512667,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.103298541,4.65367267500005,355401,A001135484,10512668,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.050489302,4.67958995000004,355402,A001133727,10512669,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.145245635,4.59051747000007,355403,A001135554,10512674,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.100324338,4.74234799700002,355404,A001134600,10512675,2020/02/01 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.204528734,4.62238289500004,355405,A001135511,10512676,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.033126983,4.74856950200007,355406,A001134979,10512709,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.084918167,4.73786296100008,355407,A001135340,10512711,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.148153361,4.58997213400005,355408,A001135395,10512719,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.054714914,4.69965746300005,355409,A001135386,10512721,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1697283669999,4.64023441600006,355410,A001134170,10512722,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0572140049999,4.68739177500004,355411,A001134841,10512740,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0905557629999,4.70500706700005,355412,A001134986,10512741,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.105869146,4.67653308900003,355413,A001135233,10512752,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.1336406629999,4.54021386900007,355414,A001134882,10512609,2020/02/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.1420210109999,4.58002115700003,355415,A001134201,10512616,2020/02/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.1359364209999,4.63945373100006,355416,A001134343,10512175,2020/02/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.066166105,4.64033286200004,355417,A001134597,10512224,2020/02/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.1366351739999,4.54584072200004,355418,A001133225,10511101,2020/02/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.1477823229999,4.64832453900004,355419,A001132921,10511632,2020/02/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.078000846,4.71242133100003,355420,A001133982,10511348,2020/02/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.136948745,4.63675457500005,355421,A001132284,10511562,2020/02/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.142957778,4.65320666300005,355422,A001135375,10512834,2020/03/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.064514254,4.64963821600003,355423,A001134766,10511909,2020/02/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.1332960029999,4.66232297800002,355424,A001133851,10512126,2020/02/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.120917014,4.54425686100006,355425,A001135091,10512915,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.15269526,4.57506929800007,355427,A001057577,10507567,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.055432438,4.69537453600003,355431,A001132918,10511518,2020/02/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.109672938,4.66870329700004,355437,A001127649,10514115,2020/03/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.107186142,4.62627942700004,355439,A001133627,10511970,2020/02/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.069324493,4.69818629900004,355440,A001135620,10514169,2020/03/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.046077924,4.75288889500007,355444,A001135247,10513566,2020/03/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0799693129999,4.70991432600005,355445,A001134131,10514074,2020/03/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.11944197,4.67942192900006,355457,A001136707,10514101,2020/03/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.025753004,4.74714423400007,355518,A001136197,10513446,2020/03/10 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USAQUEN
-74.077194235,4.76383530500004,355519,A001133329,10511577,2020/02/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.096994617,4.72193511900002,355520,A001136329,10513808,2020/03/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.112879576,4.59493316700002,355521,A001136214,10513819,2020/03/14 00:00:00+00,2020,CON HERIDOS,ATROPELLO,ANTONIO NARIÑO
-74.143814312,4.60189075100004,355522,A001136574,10513820,2020/03/15 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.065517123,4.64407196400003,355523,A001136514,10513848,2020/03/13 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CHAPINERO
-74.161204675,4.58989167500005,355524,A001135119,10513863,2020/03/13 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.1200289559999,4.67886321600002,355525,A001134438,10512032,2020/02/26 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1248014079999,4.64666822300006,355526,A001133787,10512137,2020/02/26 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.029429272,4.73089477800005,355527,A001133281,10512149,2020/02/25 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.100944586,4.56940781500003,355528,A001055090,10512390,2020/02/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.13612828,4.65949472100004,355529,A001134891,10513029,2020/03/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.047066296,4.80955168700007,355530,A001132913,10511169,2020/02/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.1234471509999,4.68337529600007,355531,A001132050,10511171,2020/02/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1649265999999,4.68307887500004,355532,A001136007,10513517,2020/03/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.083722883,4.54962599000004,355533,A001134135,10511713,2020/02/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.151500593,4.69497879800002,355534,A001133375,10511771,2020/02/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,FONTIBON
-74.082731327,4.57084133200004,355535,A001134293,10511777,2020/02/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.103609986,4.58263629500004,355536,A001132706,10511821,2020/02/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
